data,produto,municipio,tipo,peso,preco
07/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
12/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
14/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 165,00"
18/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
20/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
22/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
27/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
29/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
24/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 120,00"
28/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 100,00"
30/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 100,00"
04/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
06/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
11/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
13/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
15/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 165,00"
19/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
21/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
26/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
28/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
23/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 120,00"
27/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 100,00"
29/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 100,00"
01/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
05/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
07/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
12/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
14/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 165,00"
18/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
20/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
22/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
27/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
29/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
24/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 120,00"
28/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 100,00"
30/11/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 100,00"
04/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
06/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
11/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
13/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
15/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 165,00"
19/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
21/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 150,00"
26/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
28/12/2023,Abacate,SALVADOR,(comum),cx 30 kg,"R$ 210,00"
